Linka;Spoj;MOD;MOD;Názov;ČOD;MPR;MPR;Názov;ČPR;KM,,,,
505415;2;127;Lipt.Ján,,zot.Ďumbier;5:00:00;401;Lipt.Mikuláš,,AS;5:25:00;12
505415;4;127;Lipt.Ján,,zot.Ďumbier;16:35:00;401;Lipt.Mikuláš,,AS;17:00:00;12
505415;8;127;Lipt.Ján,,zot.Ďumbier;5:55:00;401;Lipt.Mikuláš,,AS;6:20:00;12
505415;12;449;Lipt.Ján,,Alexandra Wellness Hotel;6:50:00;401;Lipt.Mikuláš,,AS;7:20:00;13
505415;14;124;Lipt.Ján,,Jednota;7:30:00;401;Lipt.Mikuláš,,AS;7:51:00;11
505415;16;127;Lipt.Ján,,zot.Ďumbier;8:45:00;401;Lipt.Mikuláš,,AS;9:12:00;12
505415;18;127;Lipt.Ján,,zot.Ďumbier;11:07:00;401;Lipt.Mikuláš,,AS;11:31:00;12
505415;22;124;Lipt.Ján,,Jednota;13:10:00;401;Lipt.Mikuláš,,AS;13:43:00;15
505415;24;127;Lipt.Ján,,zot.Ďumbier;13:10:00;401;Lipt.Mikuláš,,AS;13:35:00;12
505415;28;127;Lipt.Ján,,zot.Ďumbier;14:47:00;401;Lipt.Mikuláš,,AS;15:12:00;12
505415;30;449;Lipt.Ján,,Alexandra Wellness Hotel;15:55:00;401;Lipt.Mikuláš,,AS;16:25:00;13
505415;36;449;Lipt.Ján,,Alexandra Wellness Hotel;19:15:00;401;Lipt.Mikuláš,,AS;19:40:00;13
505415;38;127;Lipt.Ján,,zot.Ďumbier;21:15:00;401;Lipt.Mikuláš,,AS;21:35:00;12
505415;50;127;Lipt.Ján,,zot.Ďumbier;17:25:00;401;Lipt.Mikuláš,,AS;17:50:00;12
505416;1;401;Lipt.Mikuláš,,AS;5:12:00;239;Závažná Poruba,,otoč.;5:30:00;9
505416;7;401;Lipt.Mikuláš,,AS;5:25:00;239;Závažná Poruba,,otoč.;5:42:00;9
505416;9;401;Lipt.Mikuláš,,AS;6:35:00;239;Závažná Poruba,,otoč.;6:53:00;9
